Article name,SCIP number,Identifier,SVHC contained:,CAS:,ROHS Exemption:,Last Updated
Push-in L-fitting NPQH-*/NPQM-*/QSKL-*/QSL-*/QSLF-*/QSLS-*/QSLV-*/QSMKL-*/QSML-*/QSMLV-*/QSRL-*,4683995a-6d2d-4183-809b-b444404038eb,568833,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Push-in L-fitting NPQH-*/NPQM-*/QSKL-*/QSL-*/QSLF-*/QSLS-*/QSLV-*/QSMKL-*/QSML-*/QSMLV-*/QSRL-*,4683995a-6d2d-4183-809b-b444404038eb,568834,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Push-in L-fitting NPQH-*/NPQM-*/QSKL-*/QSL-*/QSLF-*/QSLS-*/QSLV-*/QSMKL-*/QSML-*/QSMLV-*/QSRL-*,4683995a-6d2d-4183-809b-b444404038eb,568835,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Push-in L-fitting NPQH-*/NPQM-*/QSKL-*/QSL-*/QSLF-*/QSLS-*/QSLV-*/QSMKL-*/QSML-*/QSMLV-*/QSRL-*,4683995a-6d2d-4183-809b-b444404038eb,568837,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Push-in L-fitting NPQH-*/NPQM-*/QSKL-*/QSL-*/QSLF-*/QSLS-*/QSLV-*/QSMKL-*/QSML-*/QSMLV-*/QSRL-*,4683995a-6d2d-4183-809b-b444404038eb,568838,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Push-in L-fitting NPQH-*/NPQM-*/QSKL-*/QSL-*/QSLF-*/QSLS-*/QSLV-*/QSMKL-*/QSML-*/QSMLV-*/QSRL-*,4683995a-6d2d-4183-809b-b444404038eb,570278,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Push-in L-fitting NPQH-*/NPQM-*/QSKL-*/QSL-*/QSLF-*/QSLS-*/QSLV-*/QSMKL-*/QSML-*/QSMLV-*/QSRL-*,4683995a-6d2d-4183-809b-b444404038eb,570460,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Push-in L-fitting NPQH-*/NPQM-*/QSKL-*/QSL-*/QSLF-*/QSLS-*/QSLV-*/QSMKL-*/QSML-*/QSMLV-*/QSRL-*,4683995a-6d2d-4183-809b-b444404038eb,570461,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Push-in L-fitting NPQH-*/NPQM-*/QSKL-*/QSL-*/QSLF-*/QSLS-*/QSLV-*/QSMKL-*/QSML-*/QSMLV-*/QSRL-*,4683995a-6d2d-4183-809b-b444404038eb,570505,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Push-in L-fitting NPQH-*/NPQM-*/QSKL-*/QSL-*/QSLF-*/QSLS-*/QSLV-*/QSMKL-*/QSML-*/QSMLV-*/QSRL-*,4683995a-6d2d-4183-809b-b444404038eb,570755,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Push-in L-fitting NPQH-*/NPQM-*/QSKL-*/QSL-*/QSLF-*/QSLS-*/QSLV-*/QSMKL-*/QSML-*/QSMLV-*/QSRL-*,4683995a-6d2d-4183-809b-b444404038eb,571030,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Push-in L-fitting NPQH-*/NPQM-*/QSKL-*/QSL-*/QSLF-*/QSLS-*/QSLV-*/QSMKL-*/QSML-*/QSMLV-*/QSRL-*,4683995a-6d2d-4183-809b-b444404038eb,572585,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Push-in L-fitting NPQH-*/NPQM-*/QSKL-*/QSL-*/QSLF-*/QSLS-*/QSLV-*/QSMKL-*/QSML-*/QSMLV-*/QSRL-*,4683995a-6d2d-4183-809b-b444404038eb,578276,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Push-in L-fitting NPQH-*/NPQM-*/QSKL-*/QSL-*/QSLF-*/QSLS-*/QSLV-*/QSMKL-*/QSML-*/QSMLV-*/QSRL-*,4683995a-6d2d-4183-809b-b444404038eb,578277,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Push-in L-fitting NPQH-*/NPQM-*/QSKL-*/QSL-*/QSLF-*/QSLS-*/QSLV-*/QSMKL-*/QSML-*/QSMLV-*/QSRL-*,4683995a-6d2d-4183-809b-b444404038eb,578278,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Push-in L-fitting NPQH-*/NPQM-*/QSKL-*/QSL-*/QSLF-*/QSLS-*/QSLV-*/QSMKL-*/QSML-*/QSMLV-*/QSRL-*,4683995a-6d2d-4183-809b-b444404038eb,578279,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Push-in L-fitting NPQH-*/NPQM-*/QSKL-*/QSL-*/QSLF-*/QSLS-*/QSLV-*/QSMKL-*/QSML-*/QSMLV-*/QSRL-*,4683995a-6d2d-4183-809b-b444404038eb,578280,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Push-in L-fitting NPQH-*/NPQM-*/QSKL-*/QSL-*/QSLF-*/QSLS-*/QSLV-*/QSMKL-*/QSML-*/QSMLV-*/QSRL-*,4683995a-6d2d-4183-809b-b444404038eb,578281,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Push-in L-fitting NPQH-*/NPQM-*/QSKL-*/QSL-*/QSLF-*/QSLS-*/QSLV-*/QSMKL-*/QSML-*/QSMLV-*/QSRL-*,4683995a-6d2d-4183-809b-b444404038eb,578282,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Push-in L-fitting NPQH-*/NPQM-*/QSKL-*/QSL-*/QSLF-*/QSLS-*/QSLV-*/QSMKL-*/QSML-*/QSMLV-*/QSRL-*,4683995a-6d2d-4183-809b-b444404038eb,578283,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Push-in L-fitting NPQH-*/NPQM-*/QSKL-*/QSL-*/QSLF-*/QSLS-*/QSLV-*/QSMKL-*/QSML-*/QSMLV-*/QSRL-*,4683995a-6d2d-4183-809b-b444404038eb,578284,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Push-in L-fitting NPQH-*/NPQM-*/QSKL-*/QSL-*/QSLF-*/QSLS-*/QSLV-*/QSMKL-*/QSML-*/QSMLV-*/QSRL-*,4683995a-6d2d-4183-809b-b444404038eb,578285,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Push-in L-fitting NPQH-*/NPQM-*/QSKL-*/QSL-*/QSLF-*/QSLS-*/QSLV-*/QSMKL-*/QSML-*/QSMLV-*/QSRL-*,4683995a-6d2d-4183-809b-b444404038eb,578286,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Push-in L-fitting NPQH-*/NPQM-*/QSKL-*/QSL-*/QSLF-*/QSLS-*/QSLV-*/QSMKL-*/QSML-*/QSMLV-*/QSRL-*,4683995a-6d2d-4183-809b-b444404038eb,578287,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Push-in L-fitting NPQH-*/NPQM-*/QSKL-*/QSL-*/QSLF-*/QSLS-*/QSLV-*/QSMKL-*/QSML-*/QSMLV-*/QSRL-*,4683995a-6d2d-4183-809b-b444404038eb,578288,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Push-in L-fitting NPQH-*/NPQM-*/QSKL-*/QSL-*/QSLF-*/QSLS-*/QSLV-*/QSMKL-*/QSML-*/QSMLV-*/QSRL-*,4683995a-6d2d-4183-809b-b444404038eb,578289,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Push-in L-fitting NPQH-*/NPQM-*/QSKL-*/QSL-*/QSLF-*/QSLS-*/QSLV-*/QSMKL-*/QSML-*/QSMLV-*/QSRL-*,4683995a-6d2d-4183-809b-b444404038eb,578290,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Push-in L-fitting NPQH-*/NPQM-*/QSKL-*/QSL-*/QSLF-*/QSLS-*/QSLV-*/QSMKL-*/QSML-*/QSMLV-*/QSRL-*,4683995a-6d2d-4183-809b-b444404038eb,578291,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Push-in L-fitting NPQH-*/NPQM-*/QSKL-*/QSL-*/QSLF-*/QSLS-*/QSLV-*/QSMKL-*/QSML-*/QSMLV-*/QSRL-*,4683995a-6d2d-4183-809b-b444404038eb,578292,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Push-in L-fitting NPQH-*/NPQM-*/QSKL-*/QSL-*/QSLF-*/QSLS-*/QSLV-*/QSMKL-*/QSML-*/QSMLV-*/QSRL-*,4683995a-6d2d-4183-809b-b444404038eb,578293,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Push-in L-fitting NPQH-*/NPQM-*/QSKL-*/QSL-*/QSLF-*/QSLS-*/QSLV-*/QSMKL-*/QSML-*/QSMLV-*/QSRL-*,4683995a-6d2d-4183-809b-b444404038eb,3932476,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Push-in L-fitting NPQH-*/NPQM-*/QSKL-*/QSL-*/QSLF-*/QSLS-*/QSLV-*/QSMKL-*/QSML-*/QSMLV-*/QSRL-*,4683995a-6d2d-4183-809b-b444404038eb,8044365,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Push-in L-fitting NPQH-*/NPQM-*/QSKL-*/QSL-*/QSLF-*/QSLS-*/QSLV-*/QSMKL-*/QSML-*/QSMLV-*/QSRL-*,4683995a-6d2d-4183-809b-b444404038eb,8072357,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Push-in L-fitting NPQH-*/NPQM-*/QSKL-*/QSL-*/QSLF-*/QSLS-*/QSLV-*/QSMKL-*/QSML-*/QSMLV-*/QSRL-*,4683995a-6d2d-4183-809b-b444404038eb,8072363,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Push-in L-fitting NPQH-*/NPQM-*/QSKL-*/QSL-*/QSLF-*/QSLS-*/QSLV-*/QSMKL-*/QSML-*/QSMLV-*/QSRL-*,4683995a-6d2d-4183-809b-b444404038eb,8072364,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Push-in L-fitting NPQH-*/NPQM-*/QSKL-*/QSL-*/QSLF-*/QSLS-*/QSLV-*/QSMKL-*/QSML-*/QSMLV-*/QSRL-*,4683995a-6d2d-4183-809b-b444404038eb,8072377,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Push-in L-fitting NPQH-*/NPQM-*/QSKL-*/QSL-*/QSLF-*/QSLS-*/QSLV-*/QSMKL-*/QSML-*/QSMLV-*/QSRL-*,4683995a-6d2d-4183-809b-b444404038eb,8072378,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Push-in L-fitting NPQH-*/NPQM-*/QSKL-*/QSL-*/QSLF-*/QSLS-*/QSLV-*/QSMKL-*/QSML-*/QSMLV-*/QSRL-*,4683995a-6d2d-4183-809b-b444404038eb,8072379,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Push-in L-fitting NPQH-*/NPQM-*/QSKL-*/QSL-*/QSLF-*/QSLS-*/QSLV-*/QSMKL-*/QSML-*/QSMLV-*/QSRL-*,4683995a-6d2d-4183-809b-b444404038eb,8072389,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Push-in L-fitting NPQH-*/NPQM-*/QSKL-*/QSL-*/QSLF-*/QSLS-*/QSLV-*/QSMKL-*/QSML-*/QSMLV-*/QSRL-*,4683995a-6d2d-4183-809b-b444404038eb,8072390,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Push-in L-fitting NPQH-*/NPQM-*/QSKL-*/QSL-*/QSLF-*/QSLS-*/QSLV-*/QSMKL-*/QSML-*/QSMLV-*/QSRL-*,4683995a-6d2d-4183-809b-b444404038eb,8072395,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Push-in L-fitting NPQH-*/NPQM-*/QSKL-*/QSL-*/QSLF-*/QSLS-*/QSLV-*/QSMKL-*/QSML-*/QSMLV-*/QSRL-*,4683995a-6d2d-4183-809b-b444404038eb,8072399,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Push-in L-fitting NPQH-*/NPQM-*/QSKL-*/QSL-*/QSLF-*/QSLS-*/QSLV-*/QSMKL-*/QSML-*/QSMLV-*/QSRL-*,4683995a-6d2d-4183-809b-b444404038eb,8072400,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Solenoid coil BMSFW-*/MD-*/MH-*/MSFG-*/MSFW-*/MX-*/VACN-*,a03081cf-d8fa-437e-885e-59ea483b7afc,4526,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Solenoid coil BMSFW-*/MD-*/MH-*/MSFG-*/MSFW-*/MX-*/VACN-*,a03081cf-d8fa-437e-885e-59ea483b7afc,4527,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Solenoid coil BMSFW-*/MD-*/MH-*/MSFG-*/MSFW-*/MX-*/VACN-*,a03081cf-d8fa-437e-885e-59ea483b7afc,4529,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Solenoid coil BMSFW-*/MD-*/MH-*/MSFG-*/MSFW-*/MX-*/VACN-*,a03081cf-d8fa-437e-885e-59ea483b7afc,4530,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Solenoid coil BMSFW-*/MD-*/MH-*/MSFG-*/MSFW-*/MX-*/VACN-*,a03081cf-d8fa-437e-885e-59ea483b7afc,4531,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Solenoid coil BMSFW-*/MD-*/MH-*/MSFG-*/MSFW-*/MX-*/VACN-*,a03081cf-d8fa-437e-885e-59ea483b7afc,4533,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Solenoid coil BMSFW-*/MD-*/MH-*/MSFG-*/MSFW-*/MX-*/VACN-*,a03081cf-d8fa-437e-885e-59ea483b7afc,4534,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Solenoid coil BMSFW-*/MD-*/MH-*/MSFG-*/MSFW-*/MX-*/VACN-*,a03081cf-d8fa-437e-885e-59ea483b7afc,4537,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Solenoid coil BMSFW-*/MD-*/MH-*/MSFG-*/MSFW-*/MX-*/VACN-*,a03081cf-d8fa-437e-885e-59ea483b7afc,4540,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Solenoid coil BMSFW-*/MD-*/MH-*/MSFG-*/MSFW-*/MX-*/VACN-*,a03081cf-d8fa-437e-885e-59ea483b7afc,6720,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Solenoid coil BMSFW-*/MD-*/MH-*/MSFG-*/MSFW-*/MX-*/VACN-*,a03081cf-d8fa-437e-885e-59ea483b7afc,7760,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Solenoid coil BMSFW-*/MD-*/MH-*/MSFG-*/MSFW-*/MX-*/VACN-*,a03081cf-d8fa-437e-885e-59ea483b7afc,7768,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Solenoid coil BMSFW-*/MD-*/MH-*/MSFG-*/MSFW-*/MX-*/VACN-*,a03081cf-d8fa-437e-885e-59ea483b7afc,13264,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Solenoid coil BMSFW-*/MD-*/MH-*/MSFG-*/MSFW-*/MX-*/VACN-*,a03081cf-d8fa-437e-885e-59ea483b7afc,13265,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Solenoid coil BMSFW-*/MD-*/MH-*/MSFG-*/MSFW-*/MX-*/VACN-*,a03081cf-d8fa-437e-885e-59ea483b7afc,13266,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Solenoid coil BMSFW-*/MD-*/MH-*/MSFG-*/MSFW-*/MX-*/VACN-*,a03081cf-d8fa-437e-885e-59ea483b7afc,14551,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Solenoid coil BMSFW-*/MD-*/MH-*/MSFG-*/MSFW-*/MX-*/VACN-*,a03081cf-d8fa-437e-885e-59ea483b7afc,14552,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Solenoid coil BMSFW-*/MD-*/MH-*/MSFG-*/MSFW-*/MX-*/VACN-*,a03081cf-d8fa-437e-885e-59ea483b7afc,34248,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Solenoid coil BMSFW-*/MD-*/MH-*/MSFG-*/MSFW-*/MX-*/VACN-*,a03081cf-d8fa-437e-885e-59ea483b7afc,34298,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Solenoid coil BMSFW-*/MD-*/MH-*/MSFG-*/MSFW-*/MX-*/VACN-*,a03081cf-d8fa-437e-885e-59ea483b7afc,34299,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Solenoid coil BMSFW-*/MD-*/MH-*/MSFG-*/MSFW-*/MX-*/VACN-*,a03081cf-d8fa-437e-885e-59ea483b7afc,34410,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Solenoid coil BMSFW-*/MD-*/MH-*/MSFG-*/MSFW-*/MX-*/VACN-*,a03081cf-d8fa-437e-885e-59ea483b7afc,34411,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Solenoid coil BMSFW-*/MD-*/MH-*/MSFG-*/MSFW-*/MX-*/VACN-*,a03081cf-d8fa-437e-885e-59ea483b7afc,34412,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Solenoid coil BMSFW-*/MD-*/MH-*/MSFG-*/MSFW-*/MX-*/VACN-*,a03081cf-d8fa-437e-885e-59ea483b7afc,34413,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Solenoid coil BMSFW-*/MD-*/MH-*/MSFG-*/MSFW-*/MX-*/VACN-*,a03081cf-d8fa-437e-885e-59ea483b7afc,34415,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Solenoid coil BMSFW-*/MD-*/MH-*/MSFG-*/MSFW-*/MX-*/VACN-*,a03081cf-d8fa-437e-885e-59ea483b7afc,34418,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Solenoid coil BMSFW-*/MD-*/MH-*/MSFG-*/MSFW-*/MX-*/VACN-*,a03081cf-d8fa-437e-885e-59ea483b7afc,34420,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Solenoid coil BMSFW-*/MD-*/MH-*/MSFG-*/MSFW-*/MX-*/VACN-*,a03081cf-d8fa-437e-885e-59ea483b7afc,34422,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Solenoid coil BMSFW-*/MD-*/MH-*/MSFG-*/MSFW-*/MX-*/VACN-*,a03081cf-d8fa-437e-885e-59ea483b7afc,34424,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Solenoid coil BMSFW-*/MD-*/MH-*/MSFG-*/MSFW-*/MX-*/VACN-*,a03081cf-d8fa-437e-885e-59ea483b7afc,104080,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Solenoid coil BMSFW-*/MD-*/MH-*/MSFG-*/MSFW-*/MX-*/VACN-*,a03081cf-d8fa-437e-885e-59ea483b7afc,175118,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Solenoid coil BMSFW-*/MD-*/MH-*/MSFG-*/MSFW-*/MX-*/VACN-*,a03081cf-d8fa-437e-885e-59ea483b7afc,536931,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Solenoid coil BMSFW-*/MD-*/MH-*/MSFG-*/MSFW-*/MX-*/VACN-*,a03081cf-d8fa-437e-885e-59ea483b7afc,536932,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Solenoid coil BMSFW-*/MD-*/MH-*/MSFG-*/MSFW-*/MX-*/VACN-*,a03081cf-d8fa-437e-885e-59ea483b7afc,536933,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Solenoid coil BMSFW-*/MD-*/MH-*/MSFG-*/MSFW-*/MX-*/VACN-*,a03081cf-d8fa-437e-885e-59ea483b7afc,536934,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Solenoid coil BMSFW-*/MD-*/MH-*/MSFG-*/MSFW-*/MX-*/VACN-*,a03081cf-d8fa-437e-885e-59ea483b7afc,544868,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Solenoid coil BMSFW-*/MD-*/MH-*/MSFG-*/MSFW-*/MX-*/VACN-*,a03081cf-d8fa-437e-885e-59ea483b7afc,544869,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Solenoid coil BMSFW-*/MD-*/MH-*/MSFG-*/MSFW-*/MX-*/VACN-*,a03081cf-d8fa-437e-885e-59ea483b7afc,549903,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Solenoid coil BMSFW-*/MD-*/MH-*/MSFG-*/MSFW-*/MX-*/VACN-*,a03081cf-d8fa-437e-885e-59ea483b7afc,549904,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Solenoid coil BMSFW-*/MD-*/MH-*/MSFG-*/MSFW-*/MX-*/VACN-*,a03081cf-d8fa-437e-885e-59ea483b7afc,549905,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Solenoid coil BMSFW-*/MD-*/MH-*/MSFG-*/MSFW-*/MX-*/VACN-*,a03081cf-d8fa-437e-885e-59ea483b7afc,549906,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Solenoid coil BMSFW-*/MD-*/MH-*/MSFG-*/MSFW-*/MX-*/VACN-*,a03081cf-d8fa-437e-885e-59ea483b7afc,549907,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Solenoid coil BMSFW-*/MD-*/MH-*/MSFG-*/MSFW-*/MX-*/VACN-*,a03081cf-d8fa-437e-885e-59ea483b7afc,549908,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Solenoid coil BMSFW-*/MD-*/MH-*/MSFG-*/MSFW-*/MX-*/VACN-*,a03081cf-d8fa-437e-885e-59ea483b7afc,8022877,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Solenoid coil BMSFW-*/MD-*/MH-*/MSFG-*/MSFW-*/MX-*/VACN-*,a03081cf-d8fa-437e-885e-59ea483b7afc,8022878,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Solenoid coil BMSFW-*/MD-*/MH-*/MSFG-*/MSFW-*/MX-*/VACN-*,a03081cf-d8fa-437e-885e-59ea483b7afc,8022879,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Solenoid valve MN1H-*/MX-*/VZS-*/VZWD-*/VZWF-*,4d7e7199-b612-40cb-a88c-0a40fa7a5e73,161724,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Solenoid valve MN1H-*/MX-*/VZS-*/VZWD-*/VZWF-*,4d7e7199-b612-40cb-a88c-0a40fa7a5e73,161725,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Solenoid valve MN1H-*/MX-*/VZS-*/VZWD-*/VZWF-*,4d7e7199-b612-40cb-a88c-0a40fa7a5e73,161726,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Solenoid valve MN1H-*/MX-*/VZS-*/VZWD-*/VZWF-*,4d7e7199-b612-40cb-a88c-0a40fa7a5e73,161727,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Solenoid valve MN1H-*/MX-*/VZS-*/VZWD-*/VZWF-*,4d7e7199-b612-40cb-a88c-0a40fa7a5e73,161728,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Solenoid valve MN1H-*/MX-*/VZS-*/VZWD-*/VZWF-*,4d7e7199-b612-40cb-a88c-0a40fa7a5e73,161729,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Solenoid valve MN1H-*/MX-*/VZS-*/VZWD-*/VZWF-*,4d7e7199-b612-40cb-a88c-0a40fa7a5e73,161730,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Solenoid valve MN1H-*/MX-*/VZS-*/VZWD-*/VZWF-*,4d7e7199-b612-40cb-a88c-0a40fa7a5e73,161731,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Solenoid valve MN1H-*/MX-*/VZS-*/VZWD-*/VZWF-*,4d7e7199-b612-40cb-a88c-0a40fa7a5e73,161732,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Solenoid valve MN1H-*/MX-*/VZS-*/VZWD-*/VZWF-*,4d7e7199-b612-40cb-a88c-0a40fa7a5e73,161733,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Solenoid valve MN1H-*/MX-*/VZS-*/VZWD-*/VZWF-*,4d7e7199-b612-40cb-a88c-0a40fa7a5e73,161734,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Solenoid valve MN1H-*/MX-*/VZS-*/VZWD-*/VZWF-*,4d7e7199-b612-40cb-a88c-0a40fa7a5e73,161735,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Solenoid valve MN1H-*/MX-*/VZS-*/VZWD-*/VZWF-*,4d7e7199-b612-40cb-a88c-0a40fa7a5e73,534768,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Solenoid valve MN1H-*/MX-*/VZS-*/VZWD-*/VZWF-*,4d7e7199-b612-40cb-a88c-0a40fa7a5e73,546146,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Solenoid valve MN1H-*/MX-*/VZS-*/VZWD-*/VZWF-*,4d7e7199-b612-40cb-a88c-0a40fa7a5e73,546147,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Solenoid valve MN1H-*/MX-*/VZS-*/VZWD-*/VZWF-*,4d7e7199-b612-40cb-a88c-0a40fa7a5e73,546148,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Solenoid valve MN1H-*/MX-*/VZS-*/VZWD-*/VZWF-*,4d7e7199-b612-40cb-a88c-0a40fa7a5e73,546149,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Solenoid valve MN1H-*/MX-*/VZS-*/VZWD-*/VZWF-*,4d7e7199-b612-40cb-a88c-0a40fa7a5e73,546150,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Solenoid valve MN1H-*/MX-*/VZS-*/VZWD-*/VZWF-*,4d7e7199-b612-40cb-a88c-0a40fa7a5e73,546151,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Solenoid valve MN1H-*/MX-*/VZS-*/VZWD-*/VZWF-*,4d7e7199-b612-40cb-a88c-0a40fa7a5e73,546152,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Solenoid valve MN1H-*/MX-*/VZS-*/VZWD-*/VZWF-*,4d7e7199-b612-40cb-a88c-0a40fa7a5e73,546153,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Solenoid valve MN1H-*/MX-*/VZS-*/VZWD-*/VZWF-*,4d7e7199-b612-40cb-a88c-0a40fa7a5e73,546154,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Solenoid valve MN1H-*/MX-*/VZS-*/VZWD-*/VZWF-*,4d7e7199-b612-40cb-a88c-0a40fa7a5e73,546155,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Solenoid valve MN1H-*/MX-*/VZS-*/VZWD-*/VZWF-*,4d7e7199-b612-40cb-a88c-0a40fa7a5e73,546156,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Solenoid valve MN1H-*/MX-*/VZS-*/VZWD-*/VZWF-*,4d7e7199-b612-40cb-a88c-0a40fa7a5e73,546157,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Solenoid valve MN1H-*/MX-*/VZS-*/VZWD-*/VZWF-*,4d7e7199-b612-40cb-a88c-0a40fa7a5e73,546158,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Solenoid valve MN1H-*/MX-*/VZS-*/VZWD-*/VZWF-*,4d7e7199-b612-40cb-a88c-0a40fa7a5e73,546159,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Solenoid valve MN1H-*/MX-*/VZS-*/VZWD-*/VZWF-*,4d7e7199-b612-40cb-a88c-0a40fa7a5e73,546160,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
Solenoid valve MN1H-*/MX-*/VZS-*/VZWD-*/VZWF-*,4d7e7199-b612-40cb-a88c-0a40fa7a5e73,546161,Lead,7439-92-1,Lead (Exception 6c),2022-10-28
